model_label,question_id,condition,n_options,wd_rep,wd_dem,wd_overall,closer_to,partisan_gap,llm_dist
Gemini 2.5 Flash,atp_W29_MASC2BF1,C3R,2,0.0292,0.1957,0.0699,Rep,0.1665,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MASC2BF1,CA,2,0.0292,0.1957,0.0699,Rep,0.1665,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MASC2BF1,N,2,0.0292,0.1957,0.0699,Rep,0.1665,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FA,C1L,2,0.8975,0.7131,0.7918,Dem,0.1844,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FA,C1R,2,0.8975,0.7131,0.7918,Dem,0.1844,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FA,C3L,2,0.8975,0.7131,0.7918,Dem,0.1844,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FA,C3R,2,0.8975,0.7131,0.7918,Dem,0.1844,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FA,CA,2,0.8975,0.7131,0.7918,Dem,0.1844,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FA,N,2,0.8975,0.7131,0.7918,Dem,0.1844,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FD,C1L,2,0.4086,0.2892,0.3441,Dem,0.1194,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FD,C1R,2,0.4086,0.2892,0.3441,Dem,0.1194,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FD,C3L,2,0.4086,0.2892,0.3441,Dem,0.1194,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FD,C3R,2,0.4086,0.2892,0.3441,Dem,0.1194,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FD,CA,2,0.4086,0.2892,0.3441,Dem,0.1194,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FD,N,2,0.4086,0.2892,0.3441,Dem,0.1194,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FF,C1L,2,0.5974,0.7691,0.6952,Rep,0.1717,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FF,C1R,2,0.5974,0.7691,0.6952,Rep,0.1717,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FF,C3L,2,0.5974,0.7691,0.6952,Rep,0.1717,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FF,C3R,2,0.5974,0.7691,0.6952,Rep,0.1717,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FF,CA,2,0.5974,0.7691,0.6952,Rep,0.1717,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM1_FF,N,2,0.5974,0.7691,0.6952,Rep,0.1717,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FA,C1L,2,0.4129,0.8212,0.6454,Rep,0.4083,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FA,C1R,2,0.4129,0.8212,0.6454,Rep,0.4083,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FA,C3L,2,0.5871,0.1788,0.3546,Dem,0.4083,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FA,C3R,2,0.4129,0.8212,0.6454,Rep,0.4083,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FA,CA,2,0.4129,0.8212,0.6454,Rep,0.4083,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FA,N,2,0.4129,0.8212,0.6454,Rep,0.4083,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FB,C1L,2,0.9511,0.5928,0.7496,Dem,0.3583,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FB,C1R,2,0.9511,0.5928,0.7496,Dem,0.3583,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FB,C3L,2,0.9511,0.5928,0.7496,Dem,0.3583,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FB,C3R,2,0.9511,0.5928,0.7496,Dem,0.3583,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FB,CA,2,0.9511,0.5928,0.7496,Dem,0.3583,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FB,N,2,0.9511,0.5928,0.7496,Dem,0.3583,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FC,C1L,2,0.6935,0.1414,0.3797,Dem,0.5521,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FC,C1R,2,0.6935,0.1414,0.3797,Dem,0.5521,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FC,C3L,2,0.6935,0.1414,0.3797,Dem,0.5521,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FC,C3R,2,0.6935,0.1414,0.3797,Dem,0.5521,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FC,CA,2,0.6935,0.1414,0.3797,Dem,0.5521,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FC,N,2,0.6935,0.1414,0.3797,Dem,0.5521,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FD,C1L,2,0.0845,0.7193,0.438,Rep,0.6348,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FD,C1R,2,0.0845,0.7193,0.438,Rep,0.6348,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FD,C3L,2,0.9155,0.2807,0.562,Dem,0.6348,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FD,C3R,2,0.0845,0.7193,0.438,Rep,0.6348,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FD,CA,2,0.0845,0.7193,0.438,Rep,0.6348,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FD,N,2,0.0845,0.7193,0.438,Rep,0.6348,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FE,C1L,2,0.3213,0.827,0.6047,Rep,0.5058,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FE,C1R,2,0.3213,0.827,0.6047,Rep,0.5058,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FE,C3L,2,0.6787,0.173,0.3953,Dem,0.5058,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FE,C3R,2,0.3213,0.827,0.6047,Rep,0.5058,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FE,CA,2,0.6787,0.173,0.3953,Dem,0.5058,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FE,N,2,0.6787,0.173,0.3953,Dem,0.5058,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FF,C1L,2,0.1251,0.5904,0.3863,Rep,0.4653,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FF,C1R,2,0.1251,0.5904,0.3863,Rep,0.4653,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FF,C3L,2,0.1251,0.5904,0.3863,Rep,0.4653,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FF,C3R,2,0.1251,0.5904,0.3863,Rep,0.4653,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FF,CA,2,0.1251,0.5904,0.3863,Rep,0.4653,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_MESUM2_FF,N,2,0.1251,0.5904,0.3863,Rep,0.4653,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND1,C1L,2,0.8242,0.2843,0.5182,Dem,0.5399,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND1,C1R,2,0.8242,0.2843,0.5182,Dem,0.5399,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND1,C3L,2,0.8242,0.2843,0.5182,Dem,0.5399,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND1,C3R,2,0.8242,0.2843,0.5182,Dem,0.5399,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND1,CA,2,0.8242,0.2843,0.5182,Dem,0.5399,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND1,N,2,0.8242,0.2843,0.5182,Dem,0.5399,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND3,C1L,3,0.6632,0.4338,0.5306,Dem,0.275,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND3,C3L,3,0.4444,0.1695,0.2884,Dem,0.275,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND3,CA,3,0.4444,0.1695,0.2884,Dem,0.275,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W29_TRANSGEND3,N,3,0.4444,0.1695,0.2884,Dem,0.275,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ABORTION,C3L,2,0.7096,0.1881,0.4382,Dem,0.5215,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ABORTIONRESTR,C1L,2,0.2794,0.4295,0.3936,Rep,0.1501,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ABORTIONRESTR,C1R,2,0.2794,0.4295,0.3936,Rep,0.1501,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ABORTIONRESTR,CA,2,0.2794,0.4295,0.3936,Rep,0.1501,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ABORTIONRESTR,N,2,0.2794,0.4295,0.3936,Rep,0.1501,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPA,C1L,4,0.5257,0.7127,0.6221,Rep,0.187,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPA,C1R,4,0.5257,0.7127,0.6221,Rep,0.187,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPA,C3L,4,0.4743,0.2873,0.3779,Dem,0.187,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPA,C3R,4,0.5257,0.7127,0.6221,Rep,0.187,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPA,CA,4,0.4743,0.2873,0.3779,Dem,0.187,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPA,N,4,0.4743,0.2873,0.3779,Dem,0.187,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPC,C1L,4,0.4216,0.6894,0.5624,Rep,0.2678,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPC,C1R,4,0.3004,0.2049,0.2502,Dem,0.2678,"[0.0, 1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPC,C3L,4,0.5784,0.3106,0.4376,Dem,0.2678,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPC,C3R,4,0.5784,0.3106,0.4376,Dem,0.2678,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPC,CA,4,0.5784,0.3106,0.4376,Dem,0.2678,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPC,N,4,0.4216,0.6894,0.5624,Rep,0.2678,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPH,C1L,4,0.4938,0.3189,0.4016,Dem,0.1749,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPH,C1R,4,0.4938,0.3189,0.4016,Dem,0.1749,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPH,C3L,4,0.4938,0.3189,0.4016,Dem,0.1749,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPH,C3R,4,0.4938,0.3189,0.4016,Dem,0.1749,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPH,CA,4,0.4938,0.3189,0.4016,Dem,0.1749,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMMIMPH,N,4,0.4938,0.3189,0.4016,Dem,0.1749,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2,C1L,3,0.6481,0.491,0.5682,Dem,0.1571,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2,C1R,3,0.2656,0.2655,0.2679,Dem,0.1571,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2,C3L,3,0.6481,0.491,0.5682,Dem,0.1571,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2,C3R,3,0.2656,0.2655,0.2679,Dem,0.1571,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2,CA,3,0.2656,0.2655,0.2679,Dem,0.1571,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2,N,3,0.6481,0.491,0.5682,Dem,0.1571,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2_INS,C1L,3,0.6481,0.491,0.5682,Dem,0.1571,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2_INS,C1R,3,0.2656,0.2655,0.2679,Dem,0.1571,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2_INS,C3L,3,0.6481,0.491,0.5682,Dem,0.1571,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2_INS,C3R,3,0.2656,0.2655,0.2679,Dem,0.1571,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2_INS,CA,3,0.2656,0.2655,0.2679,Dem,0.1571,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_COMTYPE2_INS,N,3,0.6481,0.491,0.5682,Dem,0.1571,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ECONFAIR2,C1L,2,0.491,0.0896,0.2758,Dem,0.4013,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ECONFAIR2,C1R,2,0.491,0.0896,0.2758,Dem,0.4013,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ECONFAIR2,C3L,2,0.491,0.0896,0.2758,Dem,0.4013,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ECONFAIR2,C3R,2,0.491,0.0896,0.2758,Dem,0.4013,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ECONFAIR2,CA,2,0.491,0.0896,0.2758,Dem,0.4013,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ECONFAIR2,N,2,0.491,0.0896,0.2758,Dem,0.4013,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_ETHNCMAJ,C1L,3,0.1958,0.3853,0.2944,Rep,0.1894,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_ETHNCMAJ,C1R,3,0.1958,0.3853,0.2944,Rep,0.1894,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_ETHNCMAJ,C3L,3,0.1958,0.3853,0.2944,Rep,0.1894,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_ETHNCMAJ,C3R,3,0.1958,0.3853,0.2944,Rep,0.1894,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_ETHNCMAJ,CA,3,0.1958,0.3853,0.2944,Rep,0.1894,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_ETHNCMAJ,N,3,0.1958,0.3853,0.2944,Rep,0.1894,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_FEDSHAREA,C1L,3,0.6244,0.46,0.5369,Dem,0.1645,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_FEDSHAREA,C1R,3,0.6244,0.46,0.5369,Dem,0.1645,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_FEDSHAREA,C3L,3,0.4117,0.2472,0.3232,Dem,0.1645,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_FEDSHAREA,C3R,3,0.3756,0.54,0.4631,Rep,0.1645,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_FEDSHAREA,CA,3,0.6244,0.46,0.5369,Dem,0.1645,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_FEDSHAREA,N,3,0.3756,0.54,0.4631,Rep,0.1645,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GAYMARR2,C3L,4,0.68,0.2529,0.4569,Dem,0.4271,"[1.0, 0.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GAYMARR2,C3R,4,0.32,0.7471,0.5431,Rep,0.4271,"[0.0, 0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_GAYMARR2,CA,4,0.4065,0.2793,0.3398,Dem,0.4271,"[0.0, 1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GAYMARR2,N,4,0.2719,0.4774,0.3795,Rep,0.4271,"[0.0, 0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GOVT_ROLE,C1L,2,0.8155,0.2004,0.4895,Dem,0.615,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GOVT_ROLE,C1R,2,0.1845,0.7996,0.5105,Rep,0.615,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_GOVT_ROLE,C3L,2,0.8155,0.2004,0.4895,Dem,0.615,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GOVT_ROLE,C3R,2,0.1845,0.7996,0.5105,Rep,0.615,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_GOVT_ROLE,CA,2,0.8155,0.2004,0.4895,Dem,0.615,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_GOVT_ROLE,N,2,0.8155,0.2004,0.4895,Dem,0.615,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1A,C1L,3,0.2481,0.2572,0.2535,Rep,0.1298,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1A,C1R,3,0.5751,0.4452,0.508,Dem,0.1298,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_HARASS1A,C3L,3,0.5751,0.4452,0.508,Dem,0.1298,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_HARASS1A,CA,3,0.5751,0.4452,0.508,Dem,0.1298,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_HARASS1A,N,3,0.2481,0.2572,0.2535,Rep,0.1298,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1C,C1L,3,0.4334,0.2065,0.3151,Dem,0.2269,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1C,C1R,3,0.4334,0.2065,0.3151,Dem,0.2269,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1C,C3L,3,0.4334,0.2065,0.3151,Dem,0.2269,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1C,C3R,3,0.4334,0.2065,0.3151,Dem,0.2269,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1C,CA,3,0.4334,0.2065,0.3151,Dem,0.2269,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1C,N,3,0.4334,0.2065,0.3151,Dem,0.2269,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1D,C1L,3,0.4986,0.2282,0.3566,Dem,0.2704,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1D,C1R,3,0.4986,0.2282,0.3566,Dem,0.2704,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1D,C3L,3,0.4986,0.2282,0.3566,Dem,0.2704,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1D,C3R,3,0.4986,0.2282,0.3566,Dem,0.2704,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1D,CA,3,0.4986,0.2282,0.3566,Dem,0.2704,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS1D,N,3,0.4986,0.2282,0.3566,Dem,0.2704,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS2F1,C1L,3,0.7022,0.501,0.5982,Dem,0.2012,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS2F1,C1R,3,0.7022,0.501,0.5982,Dem,0.2012,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS2F1,C3L,3,0.7022,0.501,0.5982,Dem,0.2012,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS2F1,C3R,3,0.7022,0.501,0.5982,Dem,0.2012,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS2F1,CA,3,0.7022,0.501,0.5982,Dem,0.2012,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS2F1,N,3,0.7022,0.501,0.5982,Dem,0.2012,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS3F2,C1L,3,0.1537,0.2779,0.2203,Rep,0.1243,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS3F2,C1R,3,0.1537,0.2779,0.2203,Rep,0.1243,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS3F2,C3L,3,0.5912,0.6224,0.608,Rep,0.1243,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS3F2,C3R,3,0.1537,0.2779,0.2203,Rep,0.1243,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS3F2,CA,3,0.1537,0.2779,0.2203,Rep,0.1243,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_HARASS3F2,N,3,0.1537,0.2779,0.2203,Rep,0.1243,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_IMMCULT2,C1L,2,0.7615,0.1886,0.4588,Dem,0.5729,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMCULT2,C1R,2,0.7615,0.1886,0.4588,Dem,0.5729,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMCULT2,C3L,2,0.7615,0.1886,0.4588,Dem,0.5729,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMCULT2,C3R,2,0.7615,0.1886,0.4588,Dem,0.5729,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMCULT2,CA,2,0.7615,0.1886,0.4588,Dem,0.5729,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMCULT2,N,2,0.7615,0.1886,0.4588,Dem,0.5729,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMIMPACT,C1L,3,0.3787,0.6136,0.5005,Rep,0.2348,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMIMPACT,C1R,3,0.3787,0.6136,0.5005,Rep,0.2348,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMIMPACT,C3L,3,0.3787,0.6136,0.5005,Rep,0.2348,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMIMPACT,C3R,3,0.3787,0.6136,0.5005,Rep,0.2348,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMIMPACT,CA,3,0.3787,0.6136,0.5005,Rep,0.2348,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_IMMIMPACT,N,3,0.3787,0.6136,0.5005,Rep,0.2348,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBG,C1L,3,0.2883,0.5149,0.4083,Rep,0.2266,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBG,C1R,3,0.2883,0.5149,0.4083,Rep,0.2266,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBG,C3L,3,0.7117,0.4851,0.5917,Dem,0.2266,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBG,C3R,3,0.2883,0.5149,0.4083,Rep,0.2266,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBG,CA,3,0.2883,0.5149,0.4083,Rep,0.2266,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBG,N,3,0.2883,0.5149,0.4083,Rep,0.2266,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBH,C1L,3,0.5092,0.3387,0.4173,Dem,0.1705,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBH,C1R,3,0.4908,0.6613,0.5827,Rep,0.1705,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBH,C3L,3,0.5092,0.3387,0.4173,Dem,0.1705,"[1.0, 0.0, 0.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBH,C3R,3,0.4908,0.6613,0.5827,Rep,0.1705,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBH,CA,3,0.4908,0.6613,0.5827,Rep,0.1705,"[0.0, 0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_LOCALPROBH,N,3,0.2712,0.3009,0.2873,Rep,0.1705,"[0.0, 1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_MARRFAM2,C1L,2,0.6549,0.289,0.4618,Dem,0.3659,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_MARRFAM2,C1R,2,0.6549,0.289,0.4618,Dem,0.3659,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_MARRFAM2,C3L,2,0.6549,0.289,0.4618,Dem,0.3659,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_MARRFAM2,C3R,2,0.3451,0.711,0.5382,Rep,0.3659,"[1.0, 0.0]"
Gemini 2.5 Flash,atp_W32_MARRFAM2,CA,2,0.6549,0.289,0.4618,Dem,0.3659,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_MARRFAM2,N,2,0.6549,0.289,0.4618,Dem,0.3659,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_MISINFT,C1L,2,0.4949,0.6364,0.576,Rep,0.1415,"[0.0, 1.0]"
Gemini 2.5 Flash,atp_W32_MISINFT,C1R,2,0.4949,0.6364,0.576,Rep,0.1415,"[0.0, 1.0]"
